,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[92.0, 93.0]","[10.2302, 18.2011]","[11.6836, 14.7119]","[10.9759, 14.2885]","[10.2247, 15.2532]","[10.1405, 16.3877]","[8.5905, 18.9555]","[8.6757, 19.4461]","[11.2593, 17.2926]","[12.0867, 17.2219]","[11.4079, 18.9187]","[12.6087, 18.2732]","[12.3901, 17.8483]"
"[93.0, 94.0]","[10.6291, 17.9569]","[11.6797, 14.8895]","[10.9747, 14.378]","[10.2556, 15.1817]","[10.0506, 16.3527]","[8.4204, 18.9992]","[9.0249, 19.0141]","[11.2254, 17.2672]","[11.3233, 17.9078]","[11.4993, 18.7323]","[12.5339, 18.2948]","[12.3014, 17.9891]"
"[94.0, 95.0]","[10.1123, 18.4234]","[11.3005, 15.2208]","[11.016, 14.3101]","[10.4318, 15.0103]","[10.0808, 16.3462]","[8.4517, 18.9821]","[9.1478, 18.8732]","[11.2549, 17.1875]","[11.6918, 17.4764]","[11.4015, 18.7742]","[12.4668, 18.317]","[12.5096, 17.7369]"
"[95.0, 96.0]","[10.8687, 17.7616]","[11.4141, 15.1445]","[10.9015, 14.3944]","[10.1255, 15.2638]","[10.0174, 16.3796]","[8.5311, 18.8931]","[9.1679, 18.8192]","[11.3095, 17.042]","[11.1192, 17.9255]","[11.1689, 18.9204]","[11.8006, 18.9882]","[12.6049, 17.7262]"
"[96.0, 97.0]","[10.6197, 17.9853]","[11.8346, 14.814]","[11.0041, 14.4262]","[10.4112, 15.0708]","[10.0362, 16.3707]","[8.5136, 18.855]","[9.1103, 18.7934]","[11.2553, 16.9966]","[11.951, 16.9576]","[11.2496, 18.6538]","[12.3868, 18.1999]","[12.5456, 17.6411]"
"[97.0, 98.0]","[11.0919, 17.6005]","[11.9386, 14.7841]","[10.9941, 14.4647]","[10.3075, 15.1705]","[10.3937, 16.0129]","[8.6061, 18.783]","[9.1988, 18.7252]","[11.2894, 16.947]","[12.0617, 16.7874]","[11.1838, 18.6526]","[12.3244, 18.2409]","[12.5398, 17.694]"
"[98.0, 99.0]","[10.7508, 17.9418]","[11.9697, 14.8005]","[11.0647, 14.474]","[10.68, 14.8666]","[10.296, 16.1293]","[8.7665, 18.587]","[9.262, 18.6017]","[11.2905, 16.8955]","[12.0248, 16.7948]","[11.1499, 18.6638]","[12.0788, 18.4563]","[12.7352, 17.4696]"
"[99.0, 100.0]","[10.5043, 18.1649]","[11.9811, 14.7378]","[11.029, 14.4374]","[10.6668, 14.8272]","[10.1728, 16.254]","[8.8521, 18.549]","[9.3676, 18.5415]","[11.4151, 16.7673]","[12.0349, 16.7263]","[11.2061, 18.5312]","[12.1837, 18.298]","[12.8601, 17.3208]"
"[100.0, 105.0]","[11.3204, 17.5087]","[11.8188, 15.0865]","[11.1348, 14.4823]","[10.7489, 14.8222]","[10.3685, 16.0564]","[9.0571, 18.2764]","[9.3422, 18.4498]","[11.3952, 16.6371]","[12.0758, 16.5304]","[11.8554, 17.7661]","[12.2788, 18.1724]","[13.015, 17.2419]"
"[105.0, 110.0]","[11.3812, 17.4019]","[12.1394, 14.7858]","[11.1769, 14.5216]","[10.9493, 14.7065]","[10.5648, 15.8758]","[9.1057, 18.1448]","[9.4463, 18.1977]","[11.4571, 16.4267]","[12.1692, 16.3286]","[10.5556, 18.9903]","[12.4162, 17.9629]","[13.155, 17.027]"
