,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[46.0, 47.0]","[6.9756, 19.3473]","[6.5403, 16.9225]","[6.4338, 16.2285]","[4.3237, 19.7153]","[6.7537, 20.1129]","[4.3692, 25.7574]","[4.8893, 28.1528]","[7.8258, 27.3636]","[7.9158, 28.3384]","[9.3537, 26.5005]","[12.3892, 21.35]","[10.4741, 19.741]"
"[47.0, 48.0]","[7.1869, 19.1377]","[6.3906, 17.056]","[6.563, 16.1537]","[5.1473, 19.027]","[6.9256, 20.0291]","[4.455, 25.5402]","[4.8761, 27.7611]","[8.1417, 26.5051]","[7.8194, 27.9841]","[9.1696, 26.4715]","[12.3857, 21.3433]","[10.4726, 19.7892]"
"[48.0, 49.0]","[7.3455, 19.0629]","[6.4855, 17.1737]","[6.777, 16.1816]","[5.5724, 18.6603]","[6.7914, 19.8563]","[3.696, 25.6293]","[3.8134, 27.9965]","[7.0473, 26.8811]","[7.7311, 27.6127]","[9.2574, 26.1579]","[12.4158, 21.2155]","[10.5078, 19.731]"
"[49.0, 50.0]","[7.6068, 19.0422]","[6.9225, 16.9059]","[7.2091, 15.7671]","[5.3073, 18.8598]","[6.8743, 19.7523]","[4.4679, 24.9264]","[4.9726, 26.9098]","[7.7051, 26.1742]","[8.0534, 27.0981]","[9.5768, 25.6276]","[12.5604, 21.008]","[10.4562, 19.9245]"
"[50.0, 51.0]","[7.7326, 18.934]","[6.6075, 17.0191]","[6.9122, 15.8034]","[4.9088, 19.1686]","[7.279, 19.4589]","[4.6611, 24.814]","[4.2429, 27.4128]","[7.4694, 25.8351]","[8.1897, 26.2994]","[8.6241, 26.1677]","[12.4152, 21.1072]","[10.3868, 20.1249]"
"[51.0, 52.0]","[8.0286, 18.9226]","[7.0184, 17.0205]","[7.2407, 15.8481]","[5.4778, 18.7856]","[7.662, 19.0551]","[6.0184, 23.3357]","[4.5698, 26.9901]","[7.6075, 25.6671]","[8.2052, 26.2716]","[8.0879, 26.6643]","[12.1807, 21.3156]","[10.7066, 19.9005]"
"[52.0, 53.0]","[7.781, 19.1789]","[7.2363, 16.7313]","[6.8869, 16.1171]","[5.5494, 18.6746]","[7.6592, 19.0397]","[6.6836, 22.5828]","[4.394, 26.9477]","[7.7725, 25.1982]","[8.0345, 26.1816]","[8.8607, 25.7802]","[12.5612, 20.9681]","[10.7093, 19.9708]"
"[53.0, 54.0]","[7.9582, 19.0147]","[7.2617, 16.6948]","[6.4973, 16.3722]","[4.7699, 19.2364]","[7.7979, 18.7219]","[6.6092, 22.5814]","[5.0239, 26.2762]","[7.8789, 24.9468]","[8.3023, 25.602]","[7.9196, 26.3303]","[12.1694, 21.058]","[10.5274, 20.0375]"
"[54.0, 55.0]","[8.1507, 18.9673]","[6.9515, 17.1961]","[7.3573, 15.7693]","[5.8231, 18.4697]","[8.0544, 18.6767]","[6.289, 22.9331]","[4.7376, 26.3965]","[8.1426, 24.4146]","[7.9336, 25.7427]","[8.3315, 25.8242]","[12.3729, 20.8917]","[10.857, 19.8185]"
"[55.0, 56.0]","[8.1878, 19.7707]","[7.511, 17.4235]","[8.0188, 15.5778]","[6.3213, 18.1327]","[8.1397, 18.6312]","[6.1943, 23.075]","[4.7006, 26.4285]","[7.5057, 24.8527]","[8.4511, 24.8334]","[8.0745, 25.7356]","[12.486, 20.8021]","[11.0808, 20.1207]"
