,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[425.0, 450.0]","[33.9534, 34.0967]","[33.9631, 34.0925]","[33.982, 34.0768]","[33.9855, 34.0725]","[33.9831, 34.0708]","[33.9716, 34.0774]","[33.9576, 34.0875]","[33.9639, 34.0793]","[33.9701, 34.0721]","[33.9608, 34.081]","[33.9657, 34.0766]","[33.9576, 34.0874]"
"[450.0, 475.0]","[33.9823, 34.1198]","[33.992, 34.1156]","[34.0048, 34.1049]","[34.009, 34.0985]","[34.003, 34.0995]","[33.9956, 34.102]","[33.9837, 34.1112]","[33.9961, 34.0979]","[33.9997, 34.0938]","[33.9901, 34.1029]","[33.9903, 34.1032]","[33.9867, 34.1099]"
"[475.0, 500.0]","[34.0104, 34.1391]","[34.0126, 34.1418]","[34.0278, 34.1291]","[34.0312, 34.1241]","[34.0221, 34.1282]","[34.0195, 34.1254]","[34.0089, 34.1329]","[34.026, 34.1156]","[34.0274, 34.115]","[34.0205, 34.1224]","[34.0179, 34.1255]","[34.0151, 34.1302]"
"[500.0, 550.0]","[34.0396, 34.1768]","[34.0427, 34.1769]","[34.0531, 34.1685]","[34.0556, 34.1648]","[34.0453, 34.1706]","[34.0459, 34.1644]","[34.0348, 34.1719]","[34.0488, 34.1575]","[34.0492, 34.1592]","[34.051, 34.1597]","[34.0469, 34.1654]","[34.0445, 34.1693]"
"[550.0, 600.0]","[34.0855, 34.2126]","[34.086, 34.2145]","[34.0992, 34.2033]","[34.1007, 34.201]","[34.0893, 34.208]","[34.091, 34.2002]","[34.0804, 34.2067]","[34.0919, 34.1949]","[34.0955, 34.1942]","[34.0967, 34.1966]","[34.0934, 34.2021]","[34.0918, 34.2048]"
"[600.0, 650.0]","[34.1293, 34.242]","[34.1261, 34.2463]","[34.1394, 34.2333]","[34.1386, 34.2323]","[34.1296, 34.2373]","[34.1319, 34.2305]","[34.1195, 34.24]","[34.1334, 34.2262]","[34.1304, 34.2319]","[34.1381, 34.2276]","[34.1376, 34.2309]","[34.1332, 34.2369]"
"[650.0, 700.0]","[34.1688, 34.2667]","[34.1639, 34.2734]","[34.174, 34.2644]","[34.1756, 34.2614]","[34.1671, 34.2658]","[34.1707, 34.2572]","[34.1542, 34.2706]","[34.1723, 34.2524]","[34.1734, 34.2539]","[34.1739, 34.2564]","[34.176, 34.2565]","[34.1705, 34.2634]"
"[700.0, 750.0]","[34.2015, 34.291]","[34.198, 34.2963]","[34.2052, 34.2895]","[34.2072, 34.2857]","[34.1992, 34.2901]","[34.2029, 34.2824]","[34.1853, 34.2975]","[34.207, 34.2753]","[34.2068, 34.2769]","[34.2048, 34.281]","[34.2072, 34.2807]","[34.204, 34.2861]"
"[750.0, 800.0]","[34.231, 34.3122]","[34.228, 34.3164]","[34.2344, 34.3105]","[34.2363, 34.3077]","[34.2277, 34.3136]","[34.2304, 34.3072]","[34.2121, 34.3222]","[34.2345, 34.2984]","[34.2339, 34.2999]","[34.2343, 34.3021]","[34.235, 34.3042]","[34.2335, 34.308]"
"[800.0, 850.0]","[34.2552, 34.3335]","[34.2527, 34.3372]","[34.2604, 34.3308]","[34.262, 34.3298]","[34.2537, 34.3364]","[34.2555, 34.3305]","[34.2368, 34.3442]","[34.2556, 34.3224]","[34.2576, 34.3206]","[34.259, 34.3223]","[34.2595, 34.3253]","[34.2492, 34.3381]"
