,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[52.0, 53.0]","[31.8353, 34.1412]","[32.0907, 34.1082]","[32.541, 34.0548]","[32.5343, 33.6592]","[31.5054, 33.398]","[30.5409, 33.2013]","[30.23, 33.6581]","[30.6513, 34.8471]","[31.2537, 36.2172]","[31.3392, 37.0704]","[31.3962, 36.4707]","[32.1238, 34.5351]"
"[53.0, 54.0]","[31.8555, 34.1582]","[32.072, 34.1604]","[32.5342, 34.1068]","[32.4863, 33.7352]","[31.434, 33.4064]","[30.4169, 33.1129]","[30.0649, 33.4844]","[30.4983, 34.6414]","[31.1731, 36.0397]","[31.3574, 36.9475]","[31.3537, 36.5231]","[32.1351, 34.5707]"
"[54.0, 55.0]","[31.7424, 34.3966]","[32.0809, 34.23]","[32.505, 34.1062]","[32.4911, 33.7582]","[31.6351, 33.5787]","[30.8819, 33.502]","[30.6977, 33.9943]","[31.0955, 35.0686]","[31.5772, 36.2268]","[31.568, 36.8941]","[31.2876, 36.566]","[32.0386, 34.7048]"
"[55.0, 56.0]","[31.8418, 34.2772]","[32.0401, 34.2732]","[32.514, 34.1452]","[32.4756, 33.7796]","[31.5666, 33.4655]","[30.7277, 33.2214]","[30.5084, 33.5969]","[30.9765, 34.6597]","[31.6111, 35.8891]","[31.7581, 36.6309]","[31.5238, 36.3632]","[32.1248, 34.6353]"
"[56.0, 57.0]","[31.7923, 34.3856]","[32.0182, 34.3372]","[32.5217, 34.1731]","[32.44, 33.8374]","[31.4709, 33.5258]","[30.547, 33.2593]","[30.2416, 33.6113]","[30.6575, 34.6847]","[31.2902, 35.9749]","[31.4679, 36.8101]","[31.4848, 36.4071]","[32.166, 34.6541]"
"[57.0, 58.0]","[31.9082, 34.3081]","[31.9869, 34.404]","[32.5163, 34.1806]","[32.4271, 33.8659]","[31.5768, 33.5616]","[30.8114, 33.3422]","[30.6425, 33.7194]","[31.1167, 34.7396]","[31.7283, 35.8972]","[31.8605, 36.5753]","[31.703, 36.2185]","[32.0842, 34.7469]"
"[58.0, 59.0]","[31.9518, 34.3131]","[31.9593, 34.4587]","[32.5178, 34.2127]","[32.4123, 33.902]","[31.4733, 33.5947]","[30.5823, 33.3353]","[30.2955, 33.6801]","[30.7115, 34.7278]","[31.3383, 35.9863]","[31.5212, 36.8008]","[31.7424, 36.209]","[32.0814, 34.8226]"
"[59.0, 60.0]","[31.9682, 34.3943]","[31.9196, 34.5843]","[32.5081, 34.2381]","[32.4029, 33.9296]","[31.5743, 33.6923]","[30.8548, 33.5643]","[30.7041, 34.005]","[31.1367, 35.0289]","[31.6649, 36.1486]","[31.7222, 36.7972]","[31.8293, 36.1579]","[32.1603, 34.7841]"
"[60.0, 61.0]","[31.9138, 34.482]","[31.9294, 34.5861]","[32.5093, 34.2722]","[32.3841, 33.9641]","[31.4311, 33.7163]","[30.55, 33.5404]","[30.2693, 33.9649]","[30.662, 35.0628]","[31.2337, 36.3397]","[31.3497, 37.1609]","[31.9689, 36.1321]","[32.144, 34.8996]"
"[61.0, 62.0]","[31.9413, 34.5444]","[31.9161, 34.6722]","[32.507, 34.2636]","[32.3704, 33.9988]","[31.5875, 33.8326]","[30.9292, 33.791]","[30.7967, 34.2751]","[31.1786, 35.2736]","[31.6186, 36.3303]","[31.6089, 36.9372]","[31.8316, 36.1806]","[32.073, 34.9601]"
